title,subtitle,pdf,txt,more,fileName,year
DCPD-201600124  - Remarks on the National Economy,"Addresses and Remarks. Friday, March 4, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600124/pdf/DCPD-201600124.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600124/html/DCPD-201600124.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600124&fromBrowse=true,DCPD-201600124,2016
"DCPD-201600125  - Proclamation 9404-National Consumer Protection Week, 2016","Proclamations. Friday, March 4, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600125/pdf/DCPD-201600125.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600125/html/DCPD-201600125.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600125&fromBrowse=true,DCPD-201600125,2016
DCPD-201600126  - The President's Weekly Address,"Addresses and Remarks. Saturday, March 5, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600126/pdf/DCPD-201600126.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600126/html/DCPD-201600126.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600126&fromBrowse=true,DCPD-201600126,2016
DCPD-201600127  - Statement on the Death of Former First Lady Nancy Davis Reagan,"Statements by the President. Sunday, March 6, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600127/pdf/DCPD-201600127.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600127/html/DCPD-201600127.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600127&fromBrowse=true,DCPD-201600127,2016
DCPD-201600128  - Remarks Following a Meeting on Financial Regulatory Reform and an Exchange With Reporters,"Addresses and Remarks. Monday, March 7, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600128/pdf/DCPD-201600128.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600128/html/DCPD-201600128.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600128&fromBrowse=true,DCPD-201600128,2016
DCPD-201600129  - Proclamation 9405-Death of Nancy Reagan,"Proclamations. Monday, March 7, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600129/pdf/DCPD-201600129.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600129/html/DCPD-201600129.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600129&fromBrowse=true,DCPD-201600129,2016
DCPD-201600130  - Statement on International Women's Day,"Statements by the President. Tuesday, March 8, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600130/pdf/DCPD-201600130.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600130/html/DCPD-201600130.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600130&fromBrowse=true,DCPD-201600130,2016
DCPD-201600131  - Statement on the Vermont Legislature's Passage of Legislation Requiring Employers To Provide Paid...,"Statements by the President. Wednesday, March 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600131/pdf/DCPD-201600131.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600131/html/DCPD-201600131.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600131&fromBrowse=true,DCPD-201600131,2016
DCPD-201600132  - Notice-Continuation of the National Emergency With Respect to Iran,"Notices. Wednesday, March 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600132/pdf/DCPD-201600132.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600132/html/DCPD-201600132.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600132&fromBrowse=true,DCPD-201600132,2016
DCPD-201600133  - Letter to Congressional Leaders on Continuation of the National Emergency With Respect to Iran,"Communications to Congress. Wednesday, March 9, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600133/pdf/DCPD-201600133.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600133/html/DCPD-201600133.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600133&fromBrowse=true,DCPD-201600133,2016
DCPD-201600134  - Remarks at a Welcoming Ceremony for Prime Minister Justin P.J. Trudeau of Canada,"Meetings With Foreign Leaders and International Officials. Thursday, March 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600134/pdf/DCPD-201600134.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600134/html/DCPD-201600134.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600134&fromBrowse=true,DCPD-201600134,2016
DCPD-201600135  - The President's News Conference With Prime Minister Justin P.J. Trudeau of Canada,"Interviews With the News Media. Thursday, March 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600135/pdf/DCPD-201600135.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600135/html/DCPD-201600135.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600135&fromBrowse=true,DCPD-201600135,2016
DCPD-201600136  - Joint Statement by President Obama and Prime Minister Justin P.J. Trudeau of Canada on Climate...,"Joint Statements. Thursday, March 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600136/pdf/DCPD-201600136.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600136/html/DCPD-201600136.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600136&fromBrowse=true,DCPD-201600136,2016
DCPD-201600137  - Remarks at a State Dinner Honoring Prime Minister Justin P.J. Trudeau of Canada,"Meetings With Foreign Leaders and International Officials. Thursday, March 10, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600137/pdf/DCPD-201600137.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600137/html/DCPD-201600137.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600137&fromBrowse=true,DCPD-201600137,2016
DCPD-201600138  - Remarks During a Question-and-Answer Session at the South by Southwest Interactive Festival in...,"Addresses and Remarks. Friday, March 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600138/pdf/DCPD-201600138.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600138/html/DCPD-201600138.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600138&fromBrowse=true,DCPD-201600138,2016
"DCPD-201600139  - Remarks at a Democratic National Committee Reception in Austin, Texas","Addresses and Remarks. Friday, March 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600139/pdf/DCPD-201600139.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600139/html/DCPD-201600139.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600139&fromBrowse=true,DCPD-201600139,2016
DCPD-201600140  - Memorandum on Delegation of Authority Under Section 11 of the Export-Import Bank Reauthorization...,"Communications to Federal Agencies. Friday, March 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600140/pdf/DCPD-201600140.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600140/html/DCPD-201600140.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600140&fromBrowse=true,DCPD-201600140,2016
"DCPD-201600141  - Remarks at a Democratic National Committee Fundraiser in Austin, Texas","Addresses and Remarks. Friday, March 11, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600141/pdf/DCPD-201600141.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600141/html/DCPD-201600141.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600141&fromBrowse=true,DCPD-201600141,2016
DCPD-201600142  - The President's Weekly Address,"Addresses and Remarks. Saturday, March 12, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600142/pdf/DCPD-201600142.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600142/html/DCPD-201600142.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600142&fromBrowse=true,DCPD-201600142,2016
"DCPD-201600143  - Remarks at a Democratic Hope Fund Reception in Dallas, Texas","Addresses and Remarks. Saturday, March 12, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600143/pdf/DCPD-201600143.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600143/html/DCPD-201600143.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600143&fromBrowse=true,DCPD-201600143,2016
"DCPD-201600144  - Remarks at a Democratic Senatorial Campaign Committee Fundraiser in Dallas, Texas","Addresses and Remarks. Saturday, March 12, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600144/pdf/DCPD-201600144.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600144/html/DCPD-201600144.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600144&fromBrowse=true,DCPD-201600144,2016
DCPD-201600145  - Remarks at the Department of State's Global Chiefs of Mission Conference,"Addresses and Remarks. Monday, March 14, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600145/pdf/DCPD-201600145.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600145/html/DCPD-201600145.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600145&fromBrowse=true,DCPD-201600145,2016
"DCPD-201600146  - Remarks Prior to a Musical Performance by Members of the Cast of ""Hamilton""","Addresses and Remarks. Monday, March 14, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600146/pdf/DCPD-201600146.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600146/html/DCPD-201600146.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600146&fromBrowse=true,DCPD-201600146,2016
"DCPD-201600147  - Statement on Senate Confirmation of John B. King, Jr., as Secretary of Education","Statements by the President. Monday, March 14, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600147/pdf/DCPD-201600147.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600147/html/DCPD-201600147.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600147&fromBrowse=true,DCPD-201600147,2016
DCPD-201600148  - Proclamation 9406-To Take Certain Actions Under the African Growth and Opportunity Act,"Proclamations. Monday, March 14, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600148/pdf/DCPD-201600148.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600148/html/DCPD-201600148.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600148&fromBrowse=true,DCPD-201600148,2016
DCPD-201600149  - Executive Order 13721-Developing an Integrated Global Engagement Center To Support Government...,"Executive Orders. Monday, March 14, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600149/pdf/DCPD-201600149.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600149/html/DCPD-201600149.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600149&fromBrowse=true,DCPD-201600149,2016
DCPD-201600150  - Remarks Following a Meeting With Prime Minister Enda Kenny of Ireland,"Meetings With Foreign Leaders and International Officials. Tuesday, March 15, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600150/pdf/DCPD-201600150.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600150/html/DCPD-201600150.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600150&fromBrowse=true,DCPD-201600150,2016
DCPD-201600151  - Remarks at the Congressional Friends of Ireland Luncheon,"Addresses and Remarks. Tuesday, March 15, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600151/pdf/DCPD-201600151.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600151/html/DCPD-201600151.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600151&fromBrowse=true,DCPD-201600151,2016
DCPD-201600152  - Remarks at a St. Patrick's Day Reception,"Addresses and Remarks. Tuesday, March 15, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600152/pdf/DCPD-201600152.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600152/html/DCPD-201600152.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600152&fromBrowse=true,DCPD-201600152,2016
DCPD-201600153  - Statement on the Selection of a Nominee for United States Supreme Court Associate Justice,"Statements by the President. Wednesday, March 16, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600153/pdf/DCPD-201600153.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600153/html/DCPD-201600153.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600153&fromBrowse=true,DCPD-201600153,2016
DCPD-201600154  - Remarks on the Nomination of Merrick B. Garland To Be a United States Supreme Court Associate...,"Appointments and Nominations. Wednesday, March 16, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600154/pdf/DCPD-201600154.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600154/html/DCPD-201600154.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600154&fromBrowse=true,DCPD-201600154,2016
DCPD-201600155  - Remarks at a Women's History Month Reception,"Addresses and Remarks. Wednesday, March 16, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600155/pdf/DCPD-201600155.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600155/html/DCPD-201600155.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600155&fromBrowse=true,DCPD-201600155,2016
DCPD-201600156  - Executive Order 13722-Blocking Property of the Government of North Korea and the Workers' Party...,"Executive Orders. Tuesday, March 15, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600156/pdf/DCPD-201600156.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600156/html/DCPD-201600156.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600156&fromBrowse=true,DCPD-201600156,2016
DCPD-201600157  - Message to the Congress on Blocking Property of the Government of North Korea and the Workers...,"Communications to Congress. Tuesday, March 15, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600157/pdf/DCPD-201600157.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600157/html/DCPD-201600157.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600157&fromBrowse=true,DCPD-201600157,2016
DCPD-201600158  - Remarks During a Teleconference Call on the Nomination of Merrick B. Garland To Be a United...,"Appointments and Nominations. Thursday, March 17, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600158/pdf/DCPD-201600158.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600158/html/DCPD-201600158.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600158&fromBrowse=true,DCPD-201600158,2016
DCPD-201600159  - Message to the Senate Transmitting the Kazakhstan-United States Treaty on Mutual Legal Assistance...,"Communications to Congress. Thursday, March 17, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600159/pdf/DCPD-201600159.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600159/html/DCPD-201600159.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600159&fromBrowse=true,DCPD-201600159,2016
"DCPD-201600160  - Proclamation 9407-National Poison Prevention Week, 2016","Proclamations. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600160/pdf/DCPD-201600160.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600160/html/DCPD-201600160.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600160&fromBrowse=true,DCPD-201600160,2016
DCPD-201600161  - Memorandum on Delegation of Authority Pursuant to Section 102(b) of the Hizballah International...,"Communications to Federal Agencies. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600161/pdf/DCPD-201600161.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600161/html/DCPD-201600161.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600161&fromBrowse=true,DCPD-201600161,2016
"DCPD-201600162  - Memorandum on Delegation of Authority Pursuant to Sections 102(a), 102(c), 204, and 302 of the...","Communications to Federal Agencies. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600162/pdf/DCPD-201600162.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600162/html/DCPD-201600162.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600162&fromBrowse=true,DCPD-201600162,2016
"DCPD-201600163  - Memorandum on Delegation of Authority Pursuant to Sections 101, 201, and 202 of the Hizballah...","Communications to Federal Agencies. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600163/pdf/DCPD-201600163.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600163/html/DCPD-201600163.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600163&fromBrowse=true,DCPD-201600163,2016
DCPD-201600164  - Memorandum on Delegation of Authority Pursuant to Section 3139(a) and (b) of the National Defense...,"Communications to Federal Agencies. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600164/pdf/DCPD-201600164.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600164/html/DCPD-201600164.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600164&fromBrowse=true,DCPD-201600164,2016
DCPD-201600165  - Memorandum on Delegation of Authority Pursuant to Section 704 of the Consolidated Appropriations...,"Communications to Federal Agencies. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-201600165/pdf/DCPD-201600165.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-201600165/html/DCPD-201600165.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-201600165&fromBrowse=true,DCPD-201600165,2016
DCPD-2016ACTSAPPROVED  - Acts Approved by the President,"Supplementary Materials. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-2016ACTSAPPROVED/pdf/DCPD-2016ACTSAPPROVED.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-2016ACTSAPPROVED/html/DCPD-2016ACTSAPPROVED.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-2016ACTSAPPROVED&fromBrowse=true,DCPD-2016ACTSAPPROVED,2016
DCPD-2016CHECKLIST  - Checklist of White House Press Releases,"Supplementary Materials. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-2016CHECKLIST/pdf/DCPD-2016CHECKLIST.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-2016CHECKLIST/html/DCPD-2016CHECKLIST.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-2016CHECKLIST&fromBrowse=true,DCPD-2016CHECKLIST,2016
DCPD-2016DIGEST  - Digest of Other White House Announcements,"Supplementary Materials. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-2016DIGEST/pdf/DCPD-2016DIGEST.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-2016DIGEST/html/DCPD-2016DIGEST.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-2016DIGEST&fromBrowse=true,DCPD-2016DIGEST,2016
DCPD-2016NOMINATIONS  - Nominations Submitted to the Senate,"Supplementary Materials. Friday, March 18, 2016.",https://www.gpo.gov/fdsys/pkg/DCPD-2016NOMINATIONS/pdf/DCPD-2016NOMINATIONS.pdf,https://www.gpo.gov/fdsys/pkg/DCPD-2016NOMINATIONS/html/DCPD-2016NOMINATIONS.htm,search/pagedetails.action?collectionCode=CPD&browsePath=2016%2F03&granuleId=&packageId=DCPD-2016NOMINATIONS&fromBrowse=true,DCPD-2016NOMINATIONS,2016
